Event Date,First Name,Last Name,Position,Height,Weight,Wingspan,Hand Span,Reach,10,20,40,5_10_5_10,5_10_5_20,3_Cone,VJ_Max,VJ_VJ,Broad Jump,40 P,VJ_P,BJ_P,Shuttle_P,Total P,PI Grade,Name,,,,,
1/4/18,Deonte,Washington,DL,71.5,246,80,,95.5,1.829,2.981,5.058,2.529,4.69,7.557,122,26.5,104,53.39,60.25,57.52,61,232,58.05,Deonte Washington,,,,,
1/4/18,Jaylen,Ellis,WR,71,186,79,,90,1.759,2.831,4.755,2.161,4.112,7.14,128,38,119,45.38,67.82,52.04,68,234,58.43,Jaylen Ellis,,,,,
1/4/18,James,Gore,DL,69.5,301,76,,91.5,2.112,3.446,5.862,2.822,5.161,8.345,116,24.5,80,42.43,72.85,58.58,56,230,57.48,James Gore,,,,,
1/4/18,Cameron,Richardson,LB,72,205,75,,85.5,1.744,2.904,4.95,2.328,4.415,7.273,121,35.5,115,51.32,67.11,53.54,61,233,58.24,Cameron Richardson,,,,,
1/4/18,Na?Im,Rodman,DL,72.5,310,78,,95,1.959,3.254,5.655,3.644,6.106,8.003,118.5,23.5,98,54.75,70.9,68.77,35,229,57.32,Na?Im Rodman,,,,,
1/4/18,Jayden,Harrison,WR,69,194,75,,91,1.669,2.766,4.662,2.398,4.45,7.336,126,35,119,55.41,65.43,55.56,56,233,58.19,Jayden Harrison,,,,,
1/4/18,Walker,Parks,DL,76,243,80,,100,1.749,2.951,5.131,2.447,4.732,7.722,125.5,25.5,110,60.31,53.81,56.7,59,230,57.39,Walker Parks,,,,,
1/4/18,Ross,Maseuli,OL,73.5,323,77,,96.5,2.043,3.454,6.064,2.851,5.479,8.861,114.5,18,85,50.3,62.35,63.63,50,227,56.64,Ross Maseuli,,,,,
1/4/18,Dorian,Hinton,OL,75,306,77,,96.5,2.094,3.419,5.806,2.729,5.141,8.324,119.5,23,85,44.25,66.79,58.33,58,227,56.76,Dorian Hinton,,,,,
1/4/18,Spencer,Jones,LB,71.5,216,72,,89.5,1.74,2.851,4.892,2.25,4.299,7.659,118.5,29,101,54.44,57.14,48.53,70,230,57.43,Spencer Jones,,,,,
1/4/18,Myles,Ham,OL,72.5,309,77,,95.5,2.126,3.55,6.232,2.757,5.001,9.094,117,21.5,73,42.7,66.5,54.11,63,227,56.64,Myles Ham,,,,,
1/4/18,Jaharie,Martin,LB,70,231,75,,90.5,1.809,2.957,5.042,2.609,4.793,7.549,121,30.5,109,51.81,65.55,57.96,54,229,57.26,Jaharie Martin,,,,,
1/4/18,John,Plumlee,QB,71,189,73,,91.5,1.643,2.708,4.657,2.302,4.267,7.037,125,33.5,116,56.58,59.38,51.03,62,229,57.32,John Plumlee,,,,,
1/4/18,Chantz,Williams,DL,74.5,225,81,,100,1.723,2.87,4.913,2.52,4.806,8.041,132,32,110,58.41,63.43,53.53,52,227,56.82,Chantz Williams,,,,,
1/4/18,Kenneth,Martin,DL,72,239,76,,93.5,1.918,3.078,5.197,2.423,4.588,7.768,124,30.5,98,44.98,66.17,51.97,63,226,56.62,Kenneth Martin,,,,,
1/4/18,Javin,Wright,DB,74,192,78,,95.5,1.658,2.802,4.826,2.156,4.26,7.154,129.5,34,116,55.94,58.86,49.39,64,228,56.95,Javin Wright,,,,,
1/4/18,Collin,Clay,DL,74.5,255,81,,99,1.898,3.042,5.158,2.409,4.679,8.302,123.5,24.5,102,49.52,56.24,56.18,64,226,56.42,Collin Clay,,,,,
1/4/18,Traveon,Freshwater,LB,73,229,79,,97,1.734,2.846,4.85,2.349,4.516,7.527,122.5,25.5,104,58.32,52.33,52.22,64,227,56.63,Traveon Freshwater,,,,,
1/4/18,Kenean,Caldwell,DL,73,288,82,,96.5,2.159,3.47,5.969,2.75,5.262,8.837,126,29.5,91,38,76.81,59.01,51,224,56.11,Kenean Caldwell,,,,,
1/4/18,John,Howard,OL,68.5,299,73,,88.5,2.115,3.47,5.953,2.768,5.186,8.847,110,21.5,82,41.96,66.91,60.04,55,224,55.95,John Howard,,,,,
1/4/18,Sitiveni,Kaufusi,RB,74,233,75,,92.5,1.873,3.062,5.159,2.502,4.622,7.918,124.5,32,104,47.08,66.03,52.4,60,226,56.48,Sitiveni Kaufusi,,,,,
1/4/18,Ainias,Smith,WR,68.5,175,70,,89,1.651,2.75,4.723,2.017,4.006,6.927,121.5,32.5,118,51.63,55.44,50.77,70,228,56.89,Ainias Smith,,,,,
1/4/18,Clifford,Funderburk,DL,74.5,223,76,,91.5,1.829,3.031,5.219,2.391,4.416,7.16,121.5,30,109,48.4,58.76,52.47,66,226,56.48,Clifford Funderburk,,,,,
1/4/18,Josh,Carlin,OL,76,292,78,,99,1.967,3.292,5.788,2.763,5.125,8.325,119.5,20.5,95,50.95,57,59.92,56,223,55.85,Josh Carlin,,,,,
1/4/18,Justin,Pelic,LB,70,212,74,,89.5,1.688,2.843,4.844,2.401,4.752,7.93,120,30.5,114,58.53,60.32,56.24,51,226,56.42,Justin Pelic,,,,,
1/4/18,Francisco,M.Brunet,DL,72,305,76,,94.5,2.074,3.445,5.953,2.701,5.162,8.783,114.5,20,80,45.4,62.7,57.58,57,222,55.61,Francisco M.Brunet,,,,,
1/4/18,Joshua,George,OL,73.5,303,75,,94,2.161,3.511,6.078,2.798,5.244,8.753,118,24,86,39.87,69.21,59.37,54,222,55.56,Joshua George,,,,,
1/4/18,Bryan,Felter,OL,74,303,80,,98,2.071,3.391,5.798,2.888,5.276,8.303,118.5,20.5,92,45.29,61.6,62.43,53,222,55.54,Bryan Felter,,,,,
1/4/18,Maxwell,Howell,OL,74,304,76,,96,2.086,3.398,5.868,2.818,5.192,8.641,117,21,85,44.47,62.91,58.64,56,222,55.41,Maxwell Howell,,,,,
1/4/18,Marcus,Alexander,OL,74.5,294,82,,98.75,2.019,3.358,5.744,2.723,5.269,8.592,122.5,23.75,88,47.43,65.43,57.55,51,222,55.47,Marcus Alexander,,,,,
1/4/18,Mosai,Newsom,DL,75,253,80,,99.5,1.918,3.091,5.293,2.579,4.862,8.082,127,27.5,106,47.61,61.47,57.61,56,223,55.76,Mosai Newsom,,,,,
1/4/18,Alec,Ambrosia,OL,71,278,73,,92,2.013,3.352,5.787,2.565,4.84,8.338,112.5,20.5,89,45.25,57.09,57.02,63,222,55.54,Alec Ambrosia,,,,,
1/4/18,Suddin,Sapien,QB,76,221,77,,96,1.76,2.919,4.99,2.362,4.657,7.812,126.5,30.5,118,53.83,58.06,55.99,56,224,55.97,Suddin Sapien,,,,,
1/4/18,Ben,Lee,DL,70.5,248,73,,91,1.841,3.109,5.366,2.498,4.854,8.187,116,25,99,52.77,58.5,55.91,56,223,55.68,Ben Lee,,,,,
1/4/18,Zaheer,Seabrooks,RB,68.5,191,74,,90,1.596,2.696,4.638,2.189,4.426,7.289,120,30,111,62.38,54.69,50.61,56,224,56.02,Zaheer Seabrooks,,,,,
1/4/18,Joshua,Carter,LB,68,231,72,,85.5,1.857,3.021,5.144,2.562,4.852,7.847,117,31.5,99,47.9,69.19,53.77,52,223,55.66,Joshua Carter,,,,,
1/4/18,Marcus,Hicks,DL,76.5,218,81,,101,1.7,2.888,4.962,2.484,4.659,7.847,129.5,28.5,120,58.92,52.71,56.02,55,223,55.71,Marcus Hicks,,,,,
1/4/18,Oscar,Adaway Iii,RB/WR,70,199,74,,90.5,1.769,2.903,4.95,2.293,4.193,7.308,120.5,30,110,47.73,55.71,50.79,69,223,55.84,Oscar Adaway Iii,,,,,
1/4/18,James,Segrest,DL,72,259,72,,93.5,1.943,3.188,5.499,2.642,4.936,8.191,119.5,26,98,46.88,62.4,56.82,55,221,55.31,James Segrest,,,,,
1/4/18,Zachary,Wareyko,DL,71.5,275,75,,93.5,2.006,3.322,5.697,2.567,4.991,8.573,116,22.5,94,45.24,59.99,58.78,57,221,55.16,Zachary Wareyko,,,,,
1/4/18,Noah,Taylor,LB,71.5,224,72,,93,1.783,3.007,5.21,2.163,4.307,7.92,116.5,23.5,100,52.47,48.02,49.89,72,222,55.54,Noah Taylor,,,,,
1/4/18,Marquel,Tinsley,WR,72,210,77,,93,1.747,2.864,4.869,2.373,4.489,7.354,124.5,31.5,107,52.3,60.25,50.14,59,222,55.53,Marquel Tinsley,,,,,
1/4/18,Luke,Baker,WR,75.5,204,77,,94,1.783,2.866,4.907,2.385,4.402,7.377,128.5,34.5,116,47.79,62.01,51.11,61,222,55.54,Luke Baker,,,,,
1/4/18,Peter,Mpagi,DL,75,219,80,,99,1.712,2.878,5.048,2.422,4.554,7.551,127,28,109,57.95,53.14,51.1,59,222,55.39,Peter Mpagi,,,,,
1/4/18,Curtis,Hill,LB,66,225,73,,86.5,1.841,3.048,5.308,2.27,4.692,7.789,116.5,30,95,47.88,66.03,51.59,56,221,55.32,Curtis Hill,,,,,
1/4/18,Jadon,Jackson,WR,72,179,75,,94.5,1.699,2.776,4.701,2.243,4.072,6.985,128.5,34,119,48.46,56.87,49.55,68,223,55.69,Jadon Jackson,,,,,
1/4/18,Harrison,White,DL,77,258,76,,96.5,1.945,3.19,5.449,2.593,4.797,8.045,122.5,26,103,46.56,58.18,55.51,60,220,55.02,Harrison White,,,,,
1/4/18,Justen,Ramsey,DL,70.5,272,75,,93.5,1.912,3.161,5.527,2.703,5.032,8.207,115,21.5,88,51.67,57.9,55.38,55,220,54.9,Justen Ramsey,,,,,
1/4/18,Gavin,Williams,RB,71,195,73,,90.5,1.642,2.757,4.729,2.348,4.409,7.448,120.5,30,114,58.49,53.82,51.33,58,222,55.47,Gavin Williams,,,,,
1/4/18,Nathaniel,Jones,RB,69.5,197,74,,92,1.707,2.799,4.777,2.373,4.464,7.095,124,32,113,52.59,59.68,52.43,57,221,55.35,Nathaniel Jones,,,,,
1/4/18,Michel,Morris,RB,68.5,207,72,,88.5,1.758,2.881,5.006,2.397,4.617,7.515,119,30.5,114,50.59,60.13,56.22,54,221,55.2,Michel Morris,,,,,
1/4/18,Cameron,Jones,QB,78.5,264,80,,96.5,2.051,3.368,5.789,2.635,4.879,8.03,125.5,29,102,40.63,64.83,55.2,58,219,54.71,Cameron Jones,,,,,
1/4/18,Dorien,Goddard,WR,73.5,207,79,,97,1.81,2.965,5.078,2.297,4.307,7.631,127,30,115,46.35,55.15,52.84,66,221,55.17,Dorien Goddard,,,,,
1/4/18,William,Harrod,OL,76,321,81,,101,2.131,3.484,6.176,2.889,5.392,9.203,121,20,76,44.04,63.95,55.98,52,216,54.1,William Harrod,,,,,
1/4/18,Zachary,Edwards,LB,73,215,76,,94.5,1.777,2.909,4.994,2.391,4.637,7.831,126.5,32,109,50.88,61.86,51.71,55,220,54.92,Zachary Edwards,,,,,
1/4/18,Xavier,Truss,OL,78.5,328,81,,104,2.099,3.458,6.012,2.954,5.463,8.456,121,17,82,47.09,57.72,59.16,52,215,53.87,Xavier Truss,,,,,
1/4/18,Darius,Smith,RB,69,189,74,,90,1.8,2.931,4.969,2.286,4.307,7.643,124.5,34.5,117,43.03,63.02,53.19,61,220,54.95,Darius Smith,,,,,
1/4/18,Daniel,Prince,OL,75.5,285,76,,98,2.026,3.345,5.79,2.766,4.97,8.13,120,22,85,45.51,58.55,52.85,59,216,54.09,Daniel Prince,,,,,
1/4/18,Layne,Daniel,DL,73.5,369,75,,96.5,2.388,3.953,6.968,3.155,5.916,9.156,111,14.5,66,35.98,67.8,63.82,46,213,53.31,Layne Daniel,,,,,
1/4/18,Alec,Townsend,DL,69.5,264,71,,90.5,1.938,3.239,5.673,2.703,4.965,8.615,110.5,20,97,48.16,53.4,59.43,55,216,54.05,Alec Townsend,,,,,
1/4/18,Andrew,Vest,OL,76,301,80,,96,2.055,3.329,5.772,2.666,5.089,8.904,115.5,19.5,79,46.05,57.41,52.87,58,215,53.7,Andrew Vest,,,,,
1/4/18,Andrew,Kristofic,OL,76.5,267,77,,100,1.894,3.164,5.538,2.737,5.125,8.175,123,23,102,52.18,54.87,57.51,51,215,53.84,Andrew Kristofic,,,,,
1/4/18,Jacobah,Fuamatu,LB,72,202,72,,87,1.774,2.887,4.936,2.32,4.448,7.086,120,33,109,48.04,61.14,49.36,59,217,54.33,Jacobah Fuamatu,,,,,
1/4/18,Tahj,Brooks,RB,68.5,217,73,,89,1.767,2.964,5.126,2.518,4.689,7.806,119,30,97,52.23,61.85,48.83,54,217,54.2,Tahj Brooks,,,,,
1/4/18,James,Tarver,DB,70.5,184,75,,92.5,1.684,2.777,4.745,2.255,4.244,7.39,124.5,32,115,51.16,55.31,49.64,62,218,54.44,James Tarver,,,,,
1/4/18,Tj,Gunter,DL,69.5,220,74,,93,1.865,3.098,5.32,2.259,4.328,7.416,118.5,25.5,98,45.03,52.62,49.35,69,216,54.12,Tj Gunter,,,,,
1/4/18,Tristan,Sinclair,LB,72,190,76,,90,1.765,2.868,4.854,2.319,4.283,7.26,125,35,111,45.88,61.95,47.6,62,217,54.34,Tristan Sinclair,,,,,
1/4/18,Jay,Herard,RB,68,172,72,,89,1.675,2.769,4.75,2.253,4.226,7.259,123,34,122,48.6,58.1,52.75,58,218,54.45,Jay Herard,,,,,
1/4/18,Chad,Wolf,OL,73.5,251,77,,92.5,1.926,3.265,5.736,2.524,4.76,8.354,117.5,25,95,46.65,56.96,51.96,60,215,53.79,Chad Wolf,,,,,
1/4/18,Brandon,Gary,LB,71.5,237,76,,95.5,1.842,3.021,5.157,2.377,4.698,8.115,120,24.5,100,50.35,53.65,53.04,59,216,53.89,Brandon Gary,,,,,
1/4/18,Justin,Bray,LB,74,203,77,,95,1.714,2.898,5.033,2.375,4.45,7.514,125,30,113,53.53,53.65,50.32,59,216,54.12,Justin Bray,,,,,
1/4/18,Darryl,Williams,LB,71.5,225,79,,94,1.853,3.078,5.33,2.453,4.544,8.025,121,27,103,46.96,55.5,51.86,61,216,53.93,Darryl Williams,,,,,
1/4/18,Xzavier,Henderson,DB,74,189,80,,98.5,1.68,2.751,4.697,2.31,4.556,7.541,133.5,35,123,52.93,60.1,52.7,51,217,54.22,Xzavier Henderson,,,,,
1/4/18,Tiger,Peterson,LB,71.5,199,74,,92,1.735,2.853,4.84,2.373,4.418,7.292,124,32,107,50.59,58.65,47.87,59,216,54.05,Tiger Peterson,,,,,
1/4/18,Tautai,Marks,OL,72,304,79,,94.5,2.143,3.631,6.317,2.999,5.483,8.95,114.5,20,88,41.02,62.43,61.95,47,213,53.15,Tautai Marks,,,,,
1/4/18,Christopher,Fowx,OL,76.5,288,78,,99.5,2.001,3.299,5.702,2.865,5.364,8.816,122,22.5,94,47.73,59.62,57.98,48,213,53.28,Christopher Fowx,,,,,
1/4/18,"Sidney ""Drew""",Peterson,OL,72,288,79,,95.5,2.063,3.347,5.811,2.8,5.199,7.838,117,21.5,84,43.55,61.12,55.76,52,213,53.23,"Sidney ""Drew"" Peterson",,,,,
1/4/18,Taylor,Deem,DL,73.5,255,76,,96,1.931,3.144,5.474,2.757,5.321,8.363,124,28,106,47.03,64.24,59.28,43,214,53.47,Taylor Deem,,,,,
1/4/18,Anthony,Richardson,QB,74.5,207,79,,98.75,1.715,2.814,4.843,2.428,4.577,7.484,129.5,30.75,110,54.49,55.9,49.17,55,215,53.71,Anthony Richardson,,,,,
1/4/18,Cody,Simon,LB,72.5,197,71,,92,1.738,2.829,4.88,2.246,4.244,7.374,121.5,29.5,108,49.83,52.15,47.17,66,215,53.78,Cody Simon,,,,,
1/4/18,Richard,Monroe,DB,73,173,79,,93.5,1.645,2.74,4.747,2.225,4.314,7.457,132,38.5,115,51.6,63.7,45,55,215,53.87,Richard Monroe,,,,,
1/4/18,Dionte,Marks,WR,71,176,78,,94.5,1.704,2.763,4.71,2.483,4.595,7.462,132.5,38,130,47.23,65.07,55.96,46,215,53.68,Dionte Marks,,,,,
1/4/18,Erick,All,WR,75,208,79,,98.5,1.761,2.97,5.102,2.251,4.458,6.978,126.5,28,116,50.57,50.12,52.48,60,213,53.32,Erick All,,,,,
1/4/18,Mekai,Davis,DB,70,182,76,,93.5,1.73,2.839,4.897,2.314,4.493,7.171,128.5,35,124,46.67,61.33,54.74,51,214,53.53,Mekai Davis,,,,,
1/4/18,Justin,Stevens,DL,76.5,227,81,,95,1.83,3.067,5.294,2.499,4.848,7.696,126.5,31.5,107,49.18,61.37,50.7,51,212,53.07,Justin Stevens,,,,,
1/4/18,Benjamin,Blessing,OL,79,324,77,,96.5,2.168,3.682,6.406,3.04,5.692,9.418,117,20.5,83,42.22,63.43,58.38,45,209,52.25,Benjamin Blessing,,,,,
1/4/18,Seth,Williams,OL,74,278,79,,98,2.053,3.429,5.876,2.652,5.001,8.484,119.5,21.5,88,42.66,56.78,54.07,57,210,52.61,Seth Williams,,,,,
1/4/18,Fabrice,Voyne,WR,72.5,192,72,,91.5,1.808,2.901,4.918,2.214,4.223,7.238,123.5,32,113,43.14,55.93,48.85,65,213,53.3,Fabrice Voyne,,,,,
1/4/18,Tristen,Webb,WR,75,297,77,,99,2.064,3.32,5.623,2.728,5.136,8.808,116,17,86,44.85,51.95,56.73,56,210,52.42,Tristen Webb,,,,,
1/4/18,Connor,Holmes,WR,68.5,163,72,,82,1.672,2.778,4.748,2.183,4.147,7.142,120,38,114,46.3,63.47,45.56,59,214,53.46,Connor Holmes,,,,,
1/4/18,Paul,Piferi,QB,77,203,77,,99,1.749,2.91,5.043,2.281,4.389,7.779,130.5,31.5,110,50.38,54.37,46.22,61,212,53.11,Paul Piferi,,,,,
1/4/18,Di'Moni,Dickerson,DL,70,278,77,,95.5,2.024,3.267,5.687,2.904,5.281,8.709,116,20.5,91,44.52,57.88,58.96,48,210,52.42,Di'Moni Dickerson,,,,,
1/4/18,Shiloh,Means,DB,70.5,183,77,,92.5,1.639,2.783,4.837,2.129,4.431,6.925,123.5,31,117,55.19,52.97,50.55,54,213,53.14,Shiloh Means,,,,,
1/4/18,Jordan,Veneziale,LB,71.5,209,74,,92,1.853,2.965,4.99,2.327,4.265,7.206,119,27,103,43.62,51.1,47.98,69,212,52.92,Jordan Veneziale,,,,,
1/4/18,Terry,Lambert,QB,67,170,74,,87.5,1.688,2.8,4.85,2.03,4.107,7.757,122,34.5,106,46.93,59.37,43.82,63,213,53.24,Terry Lambert,,,,,
1/4/18,Jaylen,Bailey,LB,69.5,194,74,,92,1.746,2.864,4.881,2.297,4.287,7.403,119.5,27.5,112,48.4,49.58,51.12,63,212,53.04,Jaylen Bailey,,,,,
1/4/18,Donald,Berniard,DL,70,266,73,,91,1.956,3.278,5.722,2.705,5.152,8.6,113.5,22.5,87,47.2,58.7,53.75,50,209,52.36,Donald Berniard,,,,,
1/4/18,Trevor,Wilson,WR,69,188,73,,90,1.741,2.828,4.758,2.249,4.345,7.288,123,33,105,47.3,59.65,46.03,59,212,52.92,Trevor Wilson,,,,,
1/4/18,Jax,Harrington,OL,75,282,78,,98,1.985,3.276,5.538,2.851,5.228,8.956,118,20,91,47.87,54,55.98,51,208,52.1,Jax Harrington,,,,,
1/4/18,Collin,Duncan,DB,71,175,77,,93.5,1.72,2.82,4.87,2.229,4.199,7.723,128.5,35,115,45.67,58.62,47.07,61,212,52.97,Collin Duncan,,,,,
1/4/18,Joshua,Mccurty,LB,69.5,219,74,,93,1.785,2.998,5.262,2.58,4.704,7.832,119.5,26.5,101,51.13,54.4,50.83,54,210,52.56,Joshua Mccurty,,,,,
1/4/18,Curley,Young,DE/OLB,73,205,78,,96,1.932,3.06,5.196,2.291,4.508,7.24,128,32,121,37.75,59.11,56.21,57,210,52.59,Curley Young,,,,,
1/4/18,Bryce,Johnson,DB,68.5,173,73,,90.5,1.741,2.844,4.853,2.147,4.245,7.364,123,32.5,126,43.53,54.89,54.9,58,211,52.81,Bryce Johnson,,,,,
1/4/18,Mark,Di Iorio,LB,67.5,198,70,,88.5,1.887,3.052,5.291,2.272,4.345,7.549,120.5,32,102,39.13,61.53,47.9,62,210,52.59,Mark Di Iorio,,,,,
1/4/18,Bud,Chaney,DB,69,176,71,,88,1.739,2.813,4.826,2.263,4.261,7.114,123,35,113,44.44,60.47,47.74,58,211,52.72,Bud Chaney,,,,,
1/4/18,Dorian,Heard,OL,69.5,347,74,,89.5,2.371,3.886,6.76,3.195,6.092,10.484,108,18.5,60,34.57,73.15,58.19,39,205,51.3,Dorian Heard,,,,,
1/4/18,Romeir,Elliott,RB,64,173,70,,84.5,1.667,2.736,4.666,2.247,4.388,7.529,118,33.5,108,49.59,60.51,48.08,52,211,52.65,Romeir Elliott,,,,,
1/4/18,Tanner,Newman,DL,72.5,242,73,,92,1.947,3.256,5.651,2.477,4.732,8.1,116.5,24.5,97,43.54,54.24,51.73,58,208,52,Tanner Newman,,,,,
1/4/18,Myles,Heard,DB,68.5,193,74,,89.5,1.753,2.886,4.906,2.39,4.572,7.622,121,31.5,112,47.57,58.33,51.67,52,209,52.32,Myles Heard,,,,,
1/4/18,Caden,Johnson,LB,70,189,72,,89,1.719,2.883,4.921,2.354,4.457,7.218,119.5,30.5,115,49.41,53.99,51.25,55,209,52.32,Caden Johnson,,,,,
1/4/18,Dejon,Conway,RB,69,192,72,,89,1.744,2.847,4.857,2.43,4.446,7.468,118.5,29.5,113,48.06,53.54,51.61,56,209,52.29,Dejon Conway,,,,,
1/4/18,Dewayne,Grantham,LB,70,198,74,,92,1.734,2.88,4.93,2.348,4.455,7.35,120.5,28.5,107,50.43,52.35,48.81,57,209,52.23,Dewayne Grantham,,,,,
1/4/18,Brady,Jordan,LB,69,198,71,,87.5,1.761,2.96,5.055,2.522,4.551,7.762,117.5,30,109,48.14,56.23,50.76,54,209,52.23,Brady Jordan,,,,,
1/4/18,Collin,Sullivan,WR,72.5,175,78,,90.5,1.792,2.92,4.902,2.05,4.121,7.404,127,36.5,113,40.38,60.52,44.73,64,210,52.41,Collin Sullivan,,,,,
1/4/18,Sione,Vaki,WR,71,183,70,,91,1.728,2.871,4.975,2.236,4.396,7.207,123,32,121,47.09,54.64,52.47,55,209,52.34,Sione Vaki,,,,,
1/4/18,Tyler,Berrong,LB,73.5,208,75,,96.5,1.83,2.977,5.03,2.423,4.541,7.9,125,28.5,117,45.07,52.33,54.24,57,209,52.13,Tyler Berrong,,,,,
1/4/18,Justin,Lacks,RB,70.5,211,77,,92,1.77,2.874,4.905,2.38,4.597,7.798,119,27,104,50.52,52.44,49.84,56,208,52.1,Justin Lacks,,,,,
1/4/18,Brett,Johnson,DL,75.5,243,79,,100,1.863,3.098,5.329,2.569,4.856,7.803,124,24,101,49.9,51.11,51.91,54,207,51.81,Brett Johnson,,,,,
1/4/18,Tommy,Guajardo,WR,73,204,78,,96,1.735,2.917,5.058,2.521,4.542,7.633,124.5,28.5,108,51.86,51.63,48.47,56,208,51.93,Tommy Guajardo,,,,,
1/4/18,Jack,Harris,DL,74,227,75,,94.5,1.742,2.866,4.88,2.35,4.387,7.303,111,16.5,100,57.02,32.44,48.64,69,207,51.74,Jack Harris,,,,,
1/4/18,Dajon,Harrison,WR,68,169,75,,88,1.688,2.815,4.853,2.258,4.206,7.349,122.5,34.5,111,46.66,58.3,45.68,58,209,52.2,Dajon Harrison,,,,,
1/4/18,Zach,Owens,WR,73.5,189,78,,96,1.694,2.776,4.748,2.424,4.452,7.505,128,32,113,51.62,54.31,47.33,55,208,52.03,Zach Owens,,,,,
1/4/18,Christian,Murphy,DB,70,177,75,,92,1.747,2.829,4.761,2.29,4.507,7.455,126,34,130,44.08,57.9,56.99,50,208,52.12,Christian Murphy,,,,,
1/4/18,William,Walker Jr,DB,71,197,78,,95,1.721,2.83,4.86,2.427,4.49,7.631,121.5,26.5,117,51.32,47.16,53.55,56,208,51.94,William Walker Jr,,,,,
1/4/18,Kyle,Hamilton,DB,74.5,188,79,,96,1.717,2.843,4.9,2.377,4.524,7.386,129.5,33.5,120,49.32,56.34,50.33,52,208,51.99,Kyle Hamilton,,,,,
1/4/18,Briton,Allen,DB,70.5,186,74,,91,1.801,2.932,4.943,2.377,4.43,7.592,124,33,120,42.28,57.92,53.01,55,208,52,Briton Allen,,,,,
1/4/18,Enokk,Vimahi,OL,75.5,273,77,,99,2.03,3.314,5.647,2.729,5.132,7.772,120,21,97,43.33,53.19,56.86,52,205,51.28,Enokk Vimahi,,,,,
1/4/18,Myles,Murao,OL,73,246,77,,94,1.83,3.056,5.208,2.851,5.228,8.401,118.5,24.5,99,53.3,54.95,53.45,44,206,51.44,Myles Murao,,,,,
1/4/18,Keyshawn,Hunter,DL,70.5,315,75,,94.5,2.106,3.48,6.054,3.192,5.966,9.828,111,16.5,80,44.78,59.43,61.18,38,203,50.84,Keyshawn Hunter,,,,,
1/4/18,Makea,Nacua,WR,73,187,76,,92,1.732,2.843,4.805,2.327,4.404,7.361,124,32,117,47.79,54.16,49.55,56,208,51.89,Makea Nacua,,,,,
1/4/18,Cameron,Hite,WR,74,210,76,,97.5,1.843,2.978,5.015,2.344,4.317,7.528,123.5,26,106,44.54,47.34,47.98,67,207,51.67,Cameron Hite,,,,,
1/4/18,Vito,Tisdale,QB,70.5,180,74,,91.5,1.69,2.786,4.772,2.418,4.395,7.7,122.5,31,120,49.52,52.15,51.56,54,208,51.88,Vito Tisdale,,,,,
1/4/18,Ethan,Rinke,DL,74,222,75,,94.5,1.791,2.978,5.159,2.447,4.709,7.917,121,26.5,102,51.31,51.67,48.58,54,206,51.5,Ethan Rinke,,,,,
1/4/18,Cameron,Kleinschmidt,DB,68,179,71,,88,1.72,2.829,4.841,2.374,4.364,7.39,119,31,117,46.71,53.85,51.56,55,207,51.82,Cameron Kleinschmidt,,,,,
1/4/18,Hunter,Dubroc,OL,72,291,74,,91.5,2.134,3.484,6.186,2.849,5.262,8.122,111,19.5,81,39.76,57.82,54.76,51,203,50.87,Hunter Dubroc,,,,,
1/4/18,Allen,Leiato,OL,72.5,317,74,,94,2.279,3.709,6.469,2.858,5.423,9.188,109,15,81,35.56,55.31,60.66,51,202,50.61,Allen Leiato,,,,,
1/4/18,Lucas,Crumbly,LB,72,192,74,,93,1.566,2.65,4.861,2.397,4.531,7.677,119.5,26.5,101,66.38,44.99,42.32,53,207,51.64,Lucas Crumbly,,,,,
1/4/18,Xavier,Shepherd,QB,71,198,75,,89.5,1.75,2.913,4.91,2.333,4.497,7.389,120,30.5,103,49.06,55.68,45.72,56,206,51.55,Xavier Shepherd,,,,,
1/4/18,Chris,Pena,DL,69.5,239,73,,93.5,1.913,3.179,5.619,2.605,4.82,7.877,116.5,23,94,45.33,52.69,51.64,55,204,51.08,Chris Pena,,,,,
1/4/18,Tristan,Wheeler,LB,73,205,73,,92.5,1.751,2.94,5.095,2.415,4.579,7.134,120,27.5,110,50.7,49.84,49.87,55,205,51.27,Tristan Wheeler,,,,,
1/4/18,Michael,Rich,OL,74,270,74,,94,2.003,3.33,5.766,2.663,5.129,8.659,116.5,22.5,85,44.61,56.64,50.4,51,203,50.72,Michael Rich,,,,,
1/4/18,Aaron,Hall,DL,72,287,78,,96.5,2.215,3.452,5.778,2.725,5.065,8.686,114.5,18,86,35.07,53.63,56.68,57,202,50.48,Aaron Hall,,,,,
1/4/18,Tuasivi,Nomura,DB,71.5,189,77,,92.5,1.714,2.825,4.81,2.312,4.643,7.135,126,33.5,111,49.84,58.98,47.76,48,205,51.23,Tuasivi Nomura,,,,,
1/4/18,Adarius,Thomas,RB,67,161,70,,87,1.705,2.795,4.735,2.253,4.22,7.691,121.5,34.5,122,43.13,56.89,50.87,55,206,51.44,Adarius Thomas,,,,,
1/4/18,Shae,Suiaunoa,QB,73,192,76,,93,1.778,2.936,5.031,2.398,4.406,7.247,125,32,109,45.36,55.53,46.14,57,205,51.13,Shae Suiaunoa,,,,,
